crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower
A2:crown_0019,A2,A2_master.geojson,18,crown_0019,19,,,missing,,,,,77.19446380180536,28.545371088479868,-1,-1,-1,-1,-1,-1,-1
A2:crown_0020,A2,A2_master.geojson,19,crown_0020,20,Sausage tree,Sausage tree,clean,,,,,77.19423738617742,28.545397378325994,2,1,0,0,0,1,1
A2:crown_0021,A2,A2_master.geojson,20,crown_0021,21,Neem,Neem,clean,,,,,77.19422255980977,28.54544147670524,1,0,0,0,0,0,0
A2:crown_0022,A2,A2_master.geojson,21,crown_0022,22,,,missing,,,,,77.19453490691411,28.54547321676505,-1,-1,-1,-1,-1,-1,-1
A2:crown_0023,A2,A2_master.geojson,22,crown_0023,23,Sheesham,Sheesham,clean,,,,,77.19424625468976,28.545358771797442,2,1,0,0,0,0,0
A2:crown_0024,A2,A2_master.geojson,23,crown_0024,24,Gulmohar,Gulmohar,clean,,,,,77.19435680907127,28.545985889059285,2,1,0,0,0,1,1
A2:crown_0025,A2,A2_master.geojson,24,crown_0025,25,,,missing,,,,,77.19405777067408,28.545825335139064,-1,-1,-1,-1,-1,-1,-1
A2:crown_0026,A2,A2_master.geojson,25,crown_0026,26,,,missing,,,,,77.19448669523983,28.546076050649095,-1,-1,-1,-1,-1,-1,-1
A2:crown_0027,A2,A2_master.geojson,26,crown_0027,27,,,missing,,,,,77.19445412767904,28.545908719748553,-1,-1,-1,-1,-1,-1,-1
A2:crown_0028,A2,A2_master.geojson,27,crown_0028,28,,,missing,,,,,77.19435221405931,28.54571723431746,-1,-1,-1,-1,-1,-1,-1
A2:crown_0029,A2,A2_master.geojson,28,crown_0029,29,,,missing,,,,,77.19399955242585,28.54615128821474,-1,-1,-1,-1,-1,-1,-1
A2:crown_0030,A2,A2_master.geojson,29,crown_0030,30,,,missing,,,,,77.1944098785847,28.546073147067325,-1,-1,-1,-1,-1,-1,-1
A2:crown_0031,A2,A2_master.geojson,30,crown_0031,31,,,missing,,,,,77.1943162624919,28.54560209112077,-1,-1,-1,-1,-1,-1,-1
A2:crown_0032,A2,A2_master.geojson,31,crown_0032,32,,,missing,,,,,77.19452792157433,28.54564215474915,-1,-1,-1,-1,-1,-1,-1
A2:crown_0033,A2,A2_master.geojson,32,crown_0033,33,Banyan,Banyan,clean,,,,,77.19439242880604,28.546113134938892,1,0,0,0,0,0,0
A2:crown_0034,A2,A2_master.geojson,33,crown_0034,34,,,missing,,,,,77.1946230004997,28.54473776126259,-1,-1,-1,-1,-1,-1,-1
A2:crown_0035,A2,A2_master.geojson,34,crown_0035,35,,,missing,,,,,77.19500072472468,28.544624065014517,-1,-1,-1,-1,-1,-1,-1
A2:crown_0036,A2,A2_master.geojson,35,crown_0036,36,,,missing,,,,,77.19490423031793,28.544454508846346,-1,-1,-1,-1,-1,-1,-1
A2:crown_0037,A2,A2_master.geojson,36,crown_0037,37,,,missing,,,,,77.19482143468785,28.54449743692913,-1,-1,-1,-1,-1,-1,-1
A2:crown_0038,A2,A2_master.geojson,37,crown_0038,38,,,missing,,,,,77.19462348756629,28.544562434694367,-1,-1,-1,-1,-1,-1,-1
A2:crown_0039,A2,A2_master.geojson,38,crown_0039,39,,,missing,,,,,77.19448806232757,28.54466176501584,-1,-1,-1,-1,-1,-1,-1
A2:crown_0040,A2,A2_master.geojson,39,crown_0040,40,,,missing,,,,,77.19471688361467,28.54456254054488,-1,-1,-1,-1,-1,-1,-1
A2:crown_0041,A2,A2_master.geojson,40,crown_0041,41,,,missing,,,,,77.19498103687187,28.544428487112942,-1,-1,-1,-1,-1,-1,-1
A2:crown_0042,A2,A2_master.geojson,41,crown_0042,42,Ashok,Ashok,clean,,,,,77.19457657116448,28.54460700412768,0,0,0,0,0,0,0
A2:crown_0043,A2,A2_master.geojson,42,crown_0043,43,Ashok,Ashok,clean,,,,,77.1948033295498,28.545240430895227,0,0,0,0,0,0,0
A2:crown_0044,A2,A2_master.geojson,43,crown_0044,44,Ashok,Ashok,clean,,,,,77.19494852296769,28.545290082670753,0,0,0,0,0,0,0
A2:crown_0045,A2,A2_master.geojson,44,crown_0045,45,,,missing,,,,,77.19473087672826,28.54520937998605,-1,-1,-1,-1,-1,-1,-1
A2:crown_0046,A2,A2_master.geojson,45,crown_0046,46,,,missing,,,,,77.19463162469235,28.545005328069287,-1,-1,-1,-1,-1,-1,-1
A2:crown_0047,A2,A2_master.geojson,46,crown_0047,47,,,missing,,,,,77.19485523525955,28.545135154312987,-1,-1,-1,-1,-1,-1,-1
A2:crown_0048,A2,A2_master.geojson,47,crown_0048,48,Ashok,Ashok,clean,,,,,77.19496920832624,28.545180065233982,0,0,0,0,0,0,0
A2:crown_0049,A2,A2_master.geojson,48,crown_0049,49,,,missing,,,,,77.19428765482019,28.545059904810774,-1,-1,-1,-1,-1,-1,-1
A2:crown_0050,A2,A2_master.geojson,49,crown_0050,50,Neem,Neem,clean,,,,,77.19482708669618,28.545727293147685,1,0,0,0,0,0,0
A2:crown_0051,A2,A2_master.geojson,50,crown_0051,51,,,missing,,,,,77.19499908544508,28.545533218425067,-1,-1,-1,-1,-1,-1,-1
A2:crown_0052,A2,A2_master.geojson,51,crown_0052,52,Pilkhan,Pilkhan,clean,,,,,77.1948453050973,28.545566488000453,2,1,0,0,0,0,0
A2:crown_0053,A2,A2_master.geojson,52,crown_0053,53,Pilkhan,Pilkhan,clean,,,,,77.19487374542625,28.54540104443507,2,1,0,0,0,0,0
A2:crown_0054,A2,A2_master.geojson,53,crown_0054,54,,,missing,,,,,77.19501439854453,28.545422758402733,-1,-1,-1,-1,-1,-1,-1
A2:crown_0055,A2,A2_master.geojson,54,crown_0055,55,,,missing,,,,,77.19479762827986,28.545628029062755,-1,-1,-1,-1,-1,-1,-1
A2:crown_0056,A2,A2_master.geojson,55,crown_0056,56,,,missing,,,,,77.19489968217906,28.545526784086327,-1,-1,-1,-1,-1,-1,-1
A2:crown_0057,A2,A2_master.geojson,56,crown_0057,57,,,missing,,,,,77.19464174767728,28.545651874294443,-1,-1,-1,-1,-1,-1,-1
A2:crown_0058,A2,A2_master.geojson,57,crown_0058,58,Goolar,Goolar,clean,,,,,77.19479862021085,28.545530350519368,2,1,0,0,0,0,0
A2:crown_0059,A2,A2_master.geojson,58,crown_0059,59,,,missing,,,,,77.19480057212523,28.546144314661245,-1,-1,-1,-1,-1,-1,-1
A2:crown_0060,A2,A2_master.geojson,59,crown_0060,60,Neem,Neem,clean,,,,,77.19471262994945,28.545745840301166,1,0,0,0,0,0,0
A2:crown_0061,A2,A2_master.geojson,60,crown_0061,61,,,missing,,,,,77.19485183703492,28.546026571458206,-1,-1,-1,-1,-1,-1,-1
A2:crown_0062,A2,A2_master.geojson,61,crown_0062,62,,,missing,,,,,77.19500430993946,28.54587203280451,-1,-1,-1,-1,-1,-1,-1
A2:crown_0063,A2,A2_master.geojson,62,crown_0063,63,,,missing,,,,,77.19463451529998,28.545922178813445,-1,-1,-1,-1,-1,-1,-1
A2:crown_0064,A2,A2_master.geojson,63,crown_0064,64,,,missing,,,,,77.19489279145309,28.54576095938526,-1,-1,-1,-1,-1,-1,-1
A2:crown_0065,A2,A2_master.geojson,64,crown_0065,65,Imli,Imli,clean,,,,,77.19489578644664,28.54590122668204,1,0,0,0,0,0,0
A2:crown_0066,A2,A2_master.geojson,65,crown_0066,66,,,missing,,,,,77.19459401712723,28.54583397540266,-1,-1,-1,-1,-1,-1,-1
A2:crown_0067,A2,A2_master.geojson,66,crown_0067,67,,,missing,,,,,77.19493399961252,28.546095575924763,-1,-1,-1,-1,-1,-1,-1
A2:crown_0068,A2,A2_master.geojson,67,crown_0068,68,,,missing,,,,,77.1952593375754,28.544341117351358,-1,-1,-1,-1,-1,-1,-1
A2:crown_0069,A2,A2_master.geojson,68,crown_0069,69,Banyan,Banyan,clean,,,,,77.19503212043467,28.544359085899533,1,0,0,0,0,0,0
A2:crown_0070,A2,A2_master.geojson,69,crown_0070,70,,,missing,,,,,77.19534947565539,28.544472581965326,-1,-1,-1,-1,-1,-1,-1
A2:crown_0071,A2,A2_master.geojson,70,crown_0071,71,,,missing,,,,,77.19517309776745,28.544564594553357,-1,-1,-1,-1,-1,-1,-1
A2:crown_0072,A2,A2_master.geojson,71,crown_0072,72,Peepal,Peepal,clean,,,,,77.19535489423996,28.54431773717465,1,0,0,0,0,0,0
A2:crown_0073,A2,A2_master.geojson,72,crown_0073,73,,,missing,,,,,77.195150039793,28.544923344832497,-1,-1,-1,-1,-1,-1,-1
A2:crown_0074,A2,A2_master.geojson,73,crown_0074,74,,,missing,,,,,77.19490667142196,28.544464315140917,-1,-1,-1,-1,-1,-1,-1
A2:crown_0075,A2,A2_master.geojson,74,crown_0075,75,,,missing,,,,,77.19517265189909,28.544312938663587,-1,-1,-1,-1,-1,-1,-1
A2:crown_0076,A2,A2_master.geojson,75,crown_0076,76,,,missing,,,,,77.19500636106581,28.544448451039337,-1,-1,-1,-1,-1,-1,-1
A2:crown_0077,A2,A2_master.geojson,76,crown_0077,77,,,missing,,,,,77.19501519458585,28.54448148738264,-1,-1,-1,-1,-1,-1,-1
A2:crown_0078,A2,A2_master.geojson,77,crown_0078,78,,,missing,,,,,77.19536747480588,28.54478887222297,-1,-1,-1,-1,-1,-1,-1
A2:crown_0079,A2,A2_master.geojson,78,crown_0079,79,Maha neem,Mahneem,clean,,,,,77.19519111737029,28.544414389203283,-1,-1,0,-1,-1,-1,-1
A2:crown_0080,A2,A2_master.geojson,79,crown_0080,80,Peepal,Peepal,clean,,,,,77.19519385056641,28.545042854213797,1,0,0,0,0,0,0
A2:crown_0081,A2,A2_master.geojson,80,crown_0081,81,,,missing,,,,,77.19505290037996,28.545052591800328,-1,-1,-1,-1,-1,-1,-1
A2:crown_0082,A2,A2_master.geojson,81,crown_0082,82,Neem,Neem,clean,,,,,77.19537037667021,28.54521746969661,1,0,0,0,0,0,0
A2:crown_0083,A2,A2_master.geojson,82,crown_0083,83,,,missing,,,,,77.19505120200478,28.544956500716903,-1,-1,-1,-1,-1,-1,-1
A2:crown_0084,A2,A2_master.geojson,83,crown_0084,84,,,missing,,,,,77.19550329475663,28.545493427141682,-1,-1,-1,-1,-1,-1,-1
A2:crown_0085,A2,A2_master.geojson,84,crown_0085,85,Shahtoot,Shahtoot,clean,,,,,77.19534865842542,28.545535416430297,2,1,0,0,0,0,0
A2:crown_0086,A2,A2_master.geojson,85,crown_0086,86,Bamboo clump,Bamboo clump,clean,,,,,77.19543231825497,28.545578647040497,0,0,0,0,0,0,0
A2:crown_0087,A2,A2_master.geojson,86,crown_0087,87,,,missing,,,,,77.19515040927699,28.545668798174276,-1,-1,-1,-1,-1,-1,-1
A2:crown_0088,A2,A2_master.geojson,87,crown_0088,88,,,missing,,,,,77.19544867524556,28.54534315222867,-1,-1,-1,-1,-1,-1,-1
A2:crown_0089,A2,A2_master.geojson,88,crown_0089,89,Jamun,Jamun,clean,,,,,77.19517630807908,28.545534712175435,0,0,0,0,0,0,0
A2:crown_0090,A2,A2_master.geojson,89,crown_0090,90,,,missing,,,,,77.19526714647856,28.546095147882575,-1,-1,-1,-1,-1,-1,-1
A2:crown_0091,A2,A2_master.geojson,90,crown_0091,91,Amla,Amla,clean,,,,,77.19549106033813,28.545872859323012,2,1,0,0,0,0,0
A2:crown_0092,A2,A2_master.geojson,91,crown_0092,92,Goolar,Goolar,clean,,,,,77.19523676749965,28.545958127685843,2,1,0,0,0,0,0
A2:crown_0093,A2,A2_master.geojson,92,crown_0093,93,,,missing,,,,,77.19521747040551,28.545754982982455,-1,-1,-1,-1,-1,-1,-1
A2:crown_0094,A2,A2_master.geojson,93,crown_0094,94,Maulsari,Maulsari,clean,,,,,77.19473722991044,28.545815432887927,0,0,0,0,0,0,0
A2:crown_0095,A2,A2_master.geojson,94,crown_0095,95,,,missing,,,,,77.19527106381709,28.54586867651729,-1,-1,-1,-1,-1,-1,-1
A2:crown_0096,A2,A2_master.geojson,95,crown_0096,96,Imli,Imli,clean,,,,,77.19503593307402,28.545786191983876,1,0,0,0,0,0,0
A2:crown_0097,A2,A2_master.geojson,96,crown_0097,97,Jamun,Jamun,clean,,,,,77.19536517442289,28.546108315125547,0,0,0,0,0,0,0
A2:crown_0098,A2,A2_master.geojson,97,crown_0098,98,,,missing,,,,,77.19506470587018,28.54597779444685,-1,-1,-1,-1,-1,-1,-1
A2:crown_0099,A2,A2_master.geojson,98,crown_0099,99,,,missing,,,,,77.19520243860795,28.545634850319868,-1,-1,-1,-1,-1,-1,-1
A2:crown_0100,A2,A2_master.geojson,99,crown_0100,100,,,missing,,,,,77.19545788104551,28.545825560937768,-1,-1,-1,-1,-1,-1,-1
A2:crown_0101,A2,A2_master.geojson,100,crown_0101,101,,,missing,,,,,77.19585451949442,28.54484242378376,-1,-1,-1,-1,-1,-1,-1
A2:crown_0102,A2,A2_master.geojson,101,crown_0102,102,,,missing,,,,,77.19572353286159,28.544765310904328,-1,-1,-1,-1,-1,-1,-1
A2:crown_0103,A2,A2_master.geojson,102,crown_0103,103,,,missing,,,,,77.19548315768341,28.54456845561073,-1,-1,-1,-1,-1,-1,-1
A2:crown_0104,A2,A2_master.geojson,103,crown_0104,104,,,missing,,,,,77.19562442064301,28.544800087466832,-1,-1,-1,-1,-1,-1,-1
A2:crown_0105,A2,A2_master.geojson,104,crown_0105,105,,,missing,,,,,77.19579592692972,28.544652088922508,-1,-1,-1,-1,-1,-1,-1
A2:crown_0106,A2,A2_master.geojson,105,crown_0106,106,,,missing,,,,,77.19564913002088,28.544519378341587,-1,-1,-1,-1,-1,-1,-1
A2:crown_0107,A2,A2_master.geojson,106,crown_0107,107,,,missing,,,,,77.19554246390746,28.54465449654733,-1,-1,-1,-1,-1,-1,-1
A2:crown_0108,A2,A2_master.geojson,107,crown_0108,108,,,missing,,,,,77.19576297771134,28.544846202927065,-1,-1,-1,-1,-1,-1,-1
A2:crown_0109,A2,A2_master.geojson,108,crown_0109,109,,,missing,,,,,77.19563840771987,28.544249715962966,-1,-1,-1,-1,-1,-1,-1
A2:crown_0110,A2,A2_master.geojson,109,crown_0110,110,Maha neem,Mahneem,clean,,,,,77.19564131517038,28.544337333416784,-1,-1,0,-1,-1,-1,-1
A2:crown_0111,A2,A2_master.geojson,110,crown_0111,111,,,missing,,,,,77.19569385756793,28.545032359685912,-1,-1,-1,-1,-1,-1,-1
A2:crown_0112,A2,A2_master.geojson,111,crown_0112,112,,,missing,,,,,77.19552374828702,28.545254554892548,-1,-1,-1,-1,-1,-1,-1
A2:crown_0113,A2,A2_master.geojson,112,crown_0113,113,,,missing,,,,,77.19581352602978,28.544975210107907,-1,-1,-1,-1,-1,-1,-1
A2:crown_0114,A2,A2_master.geojson,113,crown_0114,114,,,missing,,,,,77.19567652136733,28.544911724095968,-1,-1,-1,-1,-1,-1,-1
A2:crown_0115,A2,A2_master.geojson,114,crown_0115,115,,,missing,,,,,77.19553536641956,28.54490829697469,-1,-1,-1,-1,-1,-1,-1
A2:crown_0116,A2,A2_master.geojson,115,crown_0116,116,,,missing,,,,,77.1959175376428,28.544984514843627,-1,-1,-1,-1,-1,-1,-1
A2:crown_0117,A2,A2_master.geojson,116,crown_0117,117,,,missing,,,,,77.19573076854064,28.54490914188148,-1,-1,-1,-1,-1,-1,-1
A2:crown_0118,A2,A2_master.geojson,117,crown_0118,118,,,missing,,,,,77.19587722162314,28.54559248366932,-1,-1,-1,-1,-1,-1,-1
A2:crown_0119,A2,A2_master.geojson,118,crown_0119,119,,,missing,,,,,77.19523392673285,28.545110582504662,-1,-1,-1,-1,-1,-1,-1
A2:crown_0120,A2,A2_master.geojson,119,crown_0120,120,,,missing,,,,,77.19519640002522,28.54537898762602,-1,-1,-1,-1,-1,-1,-1
A2:crown_0121,A2,A2_master.geojson,120,crown_0121,121,,,missing,,,,,77.19580830515201,28.545461542523366,-1,-1,-1,-1,-1,-1,-1
A2:crown_0122,A2,A2_master.geojson,121,crown_0122,122,,,missing,,,,,77.19585200131935,28.545956620243473,-1,-1,-1,-1,-1,-1,-1
A2:crown_0123,A2,A2_master.geojson,122,crown_0123,123,,,missing,,,,,77.19562100106906,28.545983180647145,-1,-1,-1,-1,-1,-1,-1
A2:crown_0124,A2,A2_master.geojson,123,crown_0124,124,,,missing,,,,,77.19551316388183,28.546028163143752,-1,-1,-1,-1,-1,-1,-1
A2:crown_0125,A2,A2_master.geojson,124,crown_0125,125,,,missing,,,,,77.19563036077658,28.545865509956194,-1,-1,-1,-1,-1,-1,-1
A2:crown_0126,A2,A2_master.geojson,125,crown_0126,126,Mahneem,Mahneem,clean,,,,,77.19595389966916,28.546032048465754,-1,-1,0,-1,-1,-1,-1
A2:crown_0127,A2,A2_master.geojson,126,crown_0127,127,,,missing,,,,,77.19579441300101,28.54561704132611,-1,-1,-1,-1,-1,-1,-1
A2:crown_0128,A2,A2_master.geojson,127,crown_0128,128,,,missing,,,,,77.19590576604428,28.54590612530684,-1,-1,-1,-1,-1,-1,-1
A2:crown_0129,A2,A2_master.geojson,128,crown_0129,129,,,missing,,,,,77.19543492205061,28.545817450938465,-1,-1,-1,-1,-1,-1,-1
A2:crown_0130,A2,A2_master.geojson,129,crown_0130,130,,,missing,,,,,77.19601111249177,28.544793998771336,-1,-1,-1,-1,-1,-1,-1
A2:crown_0131,A2,A2_master.geojson,130,crown_0131,131,,,missing,,,,,77.19593056893416,28.544704141073847,-1,-1,-1,-1,-1,-1,-1
A2:crown_0132,A2,A2_master.geojson,131,crown_0132,132,,,missing,,,,,77.19602494988703,28.544887276130147,-1,-1,-1,-1,-1,-1,-1
A2:crown_0133,A2,A2_master.geojson,132,crown_0133,133,,,missing,,,,,77.19615340728171,28.54481854025432,-1,-1,-1,-1,-1,-1,-1
A2:crown_0134,A2,A2_master.geojson,133,crown_0134,134,,,missing,,,,,77.19622195786266,28.54488989407871,-1,-1,-1,-1,-1,-1,-1
A2:crown_0135,A2,A2_master.geojson,134,crown_0135,135,,,missing,,,,,77.19619002406961,28.545218305106992,-1,-1,-1,-1,-1,-1,-1
A2:crown_0136,A2,A2_master.geojson,135,crown_0136,136,,,missing,,,,,77.1960842395321,28.545191626459314,-1,-1,-1,-1,-1,-1,-1
A2:crown_0137,A2,A2_master.geojson,136,crown_0137,137,,,missing,,,,,77.19630769315862,28.545147556666887,-1,-1,-1,-1,-1,-1,-1
A2:crown_0138,A2,A2_master.geojson,137,crown_0138,138,,,missing,,,,,77.19602374637212,28.54495784160878,-1,-1,-1,-1,-1,-1,-1
A2:crown_0139,A2,A2_master.geojson,138,crown_0139,139,,,missing,,,,,77.19612215443276,28.545051940227964,-1,-1,-1,-1,-1,-1,-1
A2:crown_0140,A2,A2_master.geojson,139,crown_0140,140,,,missing,,,,,77.19607067873126,28.545113574928244,-1,-1,-1,-1,-1,-1,-1
A2:crown_0141,A2,A2_master.geojson,140,crown_0141,141,,,missing,,,,,77.19611020250025,28.544942026096805,-1,-1,-1,-1,-1,-1,-1
A2:crown_0142,A2,A2_master.geojson,141,crown_0142,142,,,missing,,,,,77.19620596353805,28.545095620399373,-1,-1,-1,-1,-1,-1,-1
A2:crown_0143,A2,A2_master.geojson,142,crown_0143,143,,,missing,,,,,77.19615598269506,28.544837267956552,-1,-1,-1,-1,-1,-1,-1
A2:crown_0144,A2,A2_master.geojson,143,crown_0144,144,,,missing,,,,,77.19596036237999,28.545067963798093,-1,-1,-1,-1,-1,-1,-1
A2:crown_0145,A2,A2_master.geojson,144,crown_0145,145,,,missing,,,,,77.19566125432323,28.545309497255175,-1,-1,-1,-1,-1,-1,-1
A2:crown_0146,A2,A2_master.geojson,145,crown_0146,146,,,missing,,,,,77.19631612072799,28.545050515941945,-1,-1,-1,-1,-1,-1,-1
A2:crown_0147,A2,A2_master.geojson,146,crown_0147,147,,,missing,,,,,77.19628577612353,28.545519132087435,-1,-1,-1,-1,-1,-1,-1
A2:crown_0148,A2,A2_master.geojson,147,crown_0148,148,,,missing,,,,,77.19606944853966,28.545299735104233,-1,-1,-1,-1,-1,-1,-1
A2:crown_0149,A2,A2_master.geojson,148,crown_0149,149,,,missing,,,,,77.19609833924576,28.545456236943526,-1,-1,-1,-1,-1,-1,-1
A2:crown_0150,A2,A2_master.geojson,149,crown_0150,150,,,missing,,,,,77.19632742630468,28.545390007987923,-1,-1,-1,-1,-1,-1,-1
A2:crown_0151,A2,A2_master.geojson,150,crown_0151,151,,,missing,,,,,77.19614527302356,28.545578698103498,-1,-1,-1,-1,-1,-1,-1
A2:crown_0152,A2,A2_master.geojson,151,crown_0152,152,,,missing,,,,,77.19622960953002,28.545350428166763,-1,-1,-1,-1,-1,-1,-1
A2:crown_0153,A2,A2_master.geojson,152,crown_0153,153,,,missing,,,,,77.19605986921857,28.545525339569,-1,-1,-1,-1,-1,-1,-1
A3:crown_0001,A3,A3_master.geojson,0,crown_0001,1,,,missing,,,,,77.1978772359225,28.540753897775513,-1,-1,-1,-1,-1,-1,-1
A3:crown_0002,A3,A3_master.geojson,1,crown_0002,2,Unknown,,ambiguous_or_unknown,,,,,77.19789036644093,28.54031258113733,-1,-1,-1,-1,-1,-1,-1
A3:crown_0003,A3,A3_master.geojson,2,crown_0003,3,,,missing,,,,,77.19798866255857,28.540411730521058,-1,-1,-1,-1,-1,-1,-1
A3:crown_0004,A3,A3_master.geojson,3,crown_0004,4,,,missing,,,,,77.19812159612238,28.540274136819153,-1,-1,-1,-1,-1,-1,-1
A3:crown_0005,A3,A3_master.geojson,4,crown_0005,5,,,missing,,,,,77.19831321768497,28.54056405250694,-1,-1,-1,-1,-1,-1,-1
A3:crown_0006,A3,A3_master.geojson,5,crown_0006,6,,,missing,,,,,77.1978226160977,28.540363709434523,-1,-1,-1,-1,-1,-1,-1
A3:crown_0007,A3,A3_master.geojson,6,crown_0007,7,,,missing,,,,,77.19786096729115,28.540431118286936,-1,-1,-1,-1,-1,-1,-1
A3:crown_0008,A3,A3_master.geojson,7,crown_0008,8,,,missing,,,,,77.19822203061102,28.540224352240447,-1,-1,-1,-1,-1,-1,-1
A3:crown_0009,A3,A3_master.geojson,8,crown_0009,9,Arjun,Arjun,clean,,,,,77.19767895653625,28.540357319434676,2,1,0,0,0,0,0
A3:crown_0010,A3,A3_master.geojson,9,crown_0010,10,,,missing,,,,,77.19813243172237,28.540357462175212,-1,-1,-1,-1,-1,-1,-1
A3:crown_0011,A3,A3_master.geojson,10,crown_0011,11,Neem,Neem,clean,,,,,77.19837810419126,28.54058495225999,1,0,0,0,0,0,0
A3:crown_0012,A3,A3_master.geojson,11,crown_0012,12,Shahtoot,Shahtoot,clean,,,,,77.19829218254849,28.540441435665457,2,1,0,0,0,0,0
A3:crown_0013,A3,A3_master.geojson,12,crown_0013,13,,,missing,,,,,77.19771948767026,28.54071307329351,-1,-1,-1,-1,-1,-1,-1
A3:crown_0014,A3,A3_master.geojson,13,crown_0014,14,Kasod,Kasod,clean,,,,,77.19773907855947,28.540455041848954,-1,-1,0,1,1,0,1
A3:crown_0015,A3,A3_master.geojson,14,crown_0015,15,,,missing,,,,,77.1977305039084,28.540574455394086,-1,-1,-1,-1,-1,-1,-1
A3:crown_0016,A3,A3_master.geojson,15,crown_0016,16,Banyan,Banyan,clean,,,,,77.19808287337091,28.540185325016104,1,0,0,0,0,0,0
A3:crown_0017,A3,A3_master.geojson,16,crown_0017,17,Peepal,Peepal,clean,,,,,77.19800385176302,28.540617632256932,1,0,0,0,0,0,0
A3:crown_0018,A3,A3_master.geojson,17,crown_0018,18,,,missing,,,,,77.19821680267545,28.54032841622194,-1,-1,-1,-1,-1,-1,-1
A3:crown_0019,A3,A3_master.geojson,18,crown_0019,19,,,missing,,,,,77.19855645713123,28.540351482550484,-1,-1,-1,-1,-1,-1,-1
A3:crown_0020,A3,A3_master.geojson,19,crown_0020,20,,,missing,,,,,77.19869793335323,28.540348564854426,-1,-1,-1,-1,-1,-1,-1
A3:crown_0021,A3,A3_master.geojson,20,crown_0021,21,,,missing,,,,,77.19863435711554,28.540213532139262,-1,-1,-1,-1,-1,-1,-1
A3:crown_0022,A3,A3_master.geojson,21,crown_0022,22,,,missing,,,,,77.19863171002379,28.54045170643492,-1,-1,-1,-1,-1,-1,-1
A3:crown_0023,A3,A3_master.geojson,22,crown_0023,23,,,missing,,,,,77.19878952707948,28.540325624066963,-1,-1,-1,-1,-1,-1,-1
A3:crown_0024,A3,A3_master.geojson,23,crown_0024,24,,,missing,,,,,77.1984792595947,28.54022280306357,-1,-1,-1,-1,-1,-1,-1
A3:crown_0025,A3,A3_master.geojson,24,crown_0025,25,Bakain,Bakain,clean,,,,,77.1988282388263,28.540602587453918,2,1,0,0,0,0,0
A3:crown_0026,A3,A3_master.geojson,25,crown_0026,26,,,missing,,,,,77.19846053582516,28.540506116510137,-1,-1,-1,-1,-1,-1,-1
A3:crown_0027,A3,A3_master.geojson,26,crown_0027,27,,,missing,,,,,77.19871036349865,28.540418366289835,-1,-1,-1,-1,-1,-1,-1
A3:crown_0028,A3,A3_master.geojson,27,crown_0028,28,,,missing,,,,,77.19858682474492,28.540284214746578,-1,-1,-1,-1,-1,-1,-1
A3:crown_0029,A3,A3_master.geojson,28,crown_0029,29,,,missing,,,,,77.1985868338469,28.540196613392297,-1,-1,-1,-1,-1,-1,-1
A3:crown_0030,A3,A3_master.geojson,29,crown_0030,30,,,missing,,,,,77.19856460626785,28.540496002470643,-1,-1,-1,-1,-1,-1,-1
A3:crown_0031,A3,A3_master.geojson,30,crown_0031,31,,,missing,,,,,77.1988264741808,28.540659809300884,-1,-1,-1,-1,-1,-1,-1
A3:crown_0032,A3,A3_master.geojson,31,crown_0032,32,Unknown,,ambiguous_or_unknown,,,,,77.19854200627198,28.540503441815694,-1,-1,-1,-1,-1,-1,-1
A3:crown_0033,A3,A3_master.geojson,32,crown_0033,33,,,missing,,,,,77.19855925147617,28.54076022441675,-1,-1,-1,-1,-1,-1,-1
A3:crown_0034,A3,A3_master.geojson,33,crown_0034,34,,,missing,,,,,77.1987583949889,28.540640510342378,-1,-1,-1,-1,-1,-1,-1
A3:crown_0035,A3,A3_master.geojson,34,crown_0035,35,Amaltas,Amaltas,clean,,,,,77.19865319658072,28.541091424475606,2,1,0,1,1,0,1
A3:crown_0036,A3,A3_master.geojson,35,crown_0036,36,Shahtoot,Shahtoot,clean,,,,,77.19857132003519,28.541025176951376,2,1,0,0,0,0,0
A3:crown_0037,A3,A3_master.geojson,36,crown_0037,37,Shahtoot,Shahtoot,clean,,,,,77.19846831307409,28.54097645442234,2,1,0,0,0,0,0
A3:crown_0038,A3,A3_master.geojson,37,crown_0038,38,,,missing,,,,,77.19853228028276,28.540866406355782,-1,-1,-1,-1,-1,-1,-1
A3:crown_0039,A3,A3_master.geojson,38,crown_0039,39,,,missing,,,,,77.19809522654292,28.54124981176923,-1,-1,-1,-1,-1,-1,-1
A3:crown_0040,A3,A3_master.geojson,39,crown_0040,40,,,missing,,,,,77.19859780172641,28.540768683555655,-1,-1,-1,-1,-1,-1,-1
A3:crown_0041,A3,A3_master.geojson,40,crown_0041,41,,,missing,,,,,77.1987115017792,28.541089448780276,-1,-1,-1,-1,-1,-1,-1
A3:crown_0042,A3,A3_master.geojson,41,crown_0042,42,Shahtoot,Shahtoot,clean,,,,,77.19854754364364,28.54160814225267,2,1,0,0,0,0,0
A3:crown_0043,A3,A3_master.geojson,42,crown_0043,43,Neem,Neem,clean,,,,,77.19864120458594,28.541398600409046,1,0,0,0,0,0,0
